dialogue_id,intra_dialogue_id,target,question,answer,candidates,candidates_scores,p_distribuition
54,1,cape,Is the item you have assigned worn on the upper part of the body?,Yes.,"[{'cape', 'camisole', 'blouse'}, {'cape', 'camisole', 'blouse'}, {'cape', 'camisole', 'blouse'}, {'cape', 'camisole', 'blouse'}, {'cape', 'camisole', 'blouse'}, {'cape', 'camisole', 'blouse'}, {'camisole', 'blouse'}, {'cape', 'camisole', 'blouse'}, {'cape', 'camisole', 'blouse'}, {'cape', 'camisole', 'blouse'}, {'cape', 'camisole', 'blouse'}, {'cape', 'camisole', 'blouse'}, {'cape', 'camisole', 'blouse'}, {'cape', 'camisole', 'blouse'}, {'cape', 'camisole', 'blouse'}, {'cape', 'camisole', 'blouse'}, {'cape', 'camisole', 'blouse'}, {'cape', 'camisole', 'blouse'}, {'cape', 'camisole', 'blouse'}, {'cape', 'camisole', 'blouse'}]","{'cape': 6.333333333333331, 'camisole': 6.833333333333331, 'blouse': 6.833333333333331}","{'cape': 0.3167, 'camisole': 0.3417, 'blouse': 0.3417}"
54,2,cape,Is the item you have assigned typically worn by women?,No.,"[{'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}]",{'cape': 20.0},{'cape': 1.0}
54,3,cape,Is the item you have assigned primarily worn as outerwear?,Yes.,"[{'cape'}, {'gown', 'camisole', 'blouse', 'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}]","{'cape': 19.25, 'gown': 0.25, 'camisole': 0.25, 'blouse': 0.25}","{'cape': 0.9625, 'gown': 0.0125, 'camisole': 0.0125, 'blouse': 0.0125}"
54,4,cape,Is the item you have assigned a cape?,Yes! That's correct.,"[{'gown', 'camisole', 'blouse', 'cape'}, {'gown', 'camisole', 'blouse', 'cape'}, {'gown', 'camisole', 'blouse', 'cape'}, {'cape'}, {'blouse', 'gown', 'camisole', 'cape'}, {'blouse', 'gown', 'camisole', 'cape'}, {'gown', 'camisole', 'blouse', 'cape'}, {'cape'}, {'gown', 'camisole', 'blouse', 'cape'}, {'gown', 'camisole', 'blouse', 'cape'}, {'gown', 'camisole', 'blouse', 'cape'}, {'blouse', 'gown', 'camisole', 'cape'}, {'gown', 'camisole', 'blouse', 'cape'}, {'blouse', 'gown', 'camisole', 'cape'}, {'blouse', 'gown', 'camisole', 'cape'}, {'gown', 'camisole', 'blouse', 'cape'}, {'gown', 'camisole', 'blouse', 'cape'}, {'blouse', 'gown', 'camisole', 'cape'}, {'gown', 'camisole', 'blouse', 'cape'}, {'gown', 'camisole', 'blouse', 'cape'}]","{'gown': 4.5, 'camisole': 4.5, 'blouse': 4.5, 'cape': 6.5}","{'gown': 0.225, 'camisole': 0.225, 'blouse': 0.225, 'cape': 0.325}"
55,0,cape,Is your item a weapon?,No.,"[{'trousers', 'pants', 'cape', 'boots'}, {'trousers', 'pants', 'boots', 'shield', 'cape'}, {'trousers', 'pants', 'cape', 'boots'}, {'trousers', 'pants', 'boots', 'shield', 'cape'}, {'trousers', 'pants', 'cape', 'boots'}, {'trousers', 'pants', 'cape', 'boots'}, {'trousers', 'pants', 'boots', 'shield', 'cape'}, {'trousers', 'pants', 'cape', 'boots'}, {'trousers', 'pants', 'boots', 'shield', 'cape'}, {'trousers', 'pants', 'cape', 'boots'}, {'trousers', 'pants', 'cape', 'boots'}, {'trousers', 'pants', 'boots', 'shield', 'cape'}, {'trousers', 'pants', 'boots', 'shield', 'crowbar', 'cape'}, {'trousers', 'pants', 'boots', 'shield', 'cape'}, {'trousers', 'pants', 'boots', 'shield', 'crowbar', 'cape'}, {'trousers', 'pants', 'cape', 'boots'}, {'trousers', 'pants', 'boots', 'shield', 'cape'}, {'trousers', 'pants', 'cape', 'boots'}, {'trousers', 'pants', 'cape', 'boots'}, {'trousers', 'pants', 'cape', 'boots'}]","{'trousers': 4.483333333333333, 'pants': 4.483333333333333, 'cape': 4.483333333333333, 'boots': 4.483333333333333, 'shield': 1.7333333333333334, 'crowbar': 0.3333333333333333}","{'trousers': 0.2242, 'pants': 0.2242, 'cape': 0.2242, 'boots': 0.2242, 'shield': 0.0867, 'crowbar': 0.0167}"
55,1,cape,Is your item worn on the body?,Yes.,"[{'trousers', 'pants', 'cape', 'boots'}, {'trousers', 'pants', 'cape', 'boots'}, {'trousers', 'pants', 'cape', 'boots'}, {'trousers', 'pants', 'cape', 'boots'}, {'trousers', 'pants', 'cape', 'boots'}, {'trousers', 'pants', 'cape', 'boots'}, {'trousers', 'pants', 'cape', 'boots'}, {'trousers', 'pants', 'boots', 'cape'}, {'trousers', 'pants', 'cape', 'boots'}, {'trousers', 'pants', 'cape', 'boots'}, {'trousers', 'pants', 'cape', 'boots'}, {'trousers', 'pants', 'cape', 'boots'}, {'trousers', 'pants', 'cape', 'boots'}, {'trousers', 'pants', 'boots', 'shield', 'cape'}, {'trousers', 'pants', 'cape', 'boots'}, {'trousers', 'pants', 'cape', 'boots'}, {'trousers', 'pants', 'cape', 'boots'}, {'trousers', 'pants', 'cape', 'boots'}, {'trousers', 'pants', 'cape', 'boots'}, {'trousers', 'pants', 'cape', 'boots'}]","{'trousers': 4.95, 'pants': 4.95, 'cape': 4.95, 'boots': 4.95, 'shield': 0.2}","{'trousers': 0.2475, 'pants': 0.2475, 'cape': 0.2475, 'boots': 0.2475, 'shield': 0.01}"
55,2,cape,Is your item worn on the lower body?,No.,"[{'cape'}, {'cape'}, {'trousers', 'pants', 'boots', 'shield', 'cape'}, {'cape'}, {'trousers', 'pants', 'boots', 'shield', 'cape'}, {'cape'}, {'cape'}, {'trousers', 'pants', 'boots', 'shield', 'cape'}, {'trousers', 'pants', 'boots', 'shield', 'cape'}, {'shield', 'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'shield', 'cape'}, {'cape'}, {'cape'}, {'cape'}, {'shield', 'cape'}, {'cape'}]","{'cape': 15.3, 'trousers': 0.8, 'pants': 0.8, 'boots': 0.8, 'shield': 2.3}","{'cape': 0.765, 'trousers': 0.04, 'pants': 0.04, 'boots': 0.04, 'shield': 0.115}"
55,3,cape,Is your item a cape?,Yes! That's correct.,"[{'cape'}, {'cape'}, {'trousers', 'pants', 'boots', 'shield', 'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'trousers', 'pants', 'boots', 'shield', 'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}, {'trousers', 'crowbar', 'whip', 'pants', 'boots', 'shield', 'cape'}, {'cape'}, {'cape'}, {'cape'}, {'cape'}]","{'cape': 17.54285714285714, 'trousers': 0.5428571428571429, 'pants': 0.5428571428571429, 'boots': 0.5428571428571429, 'shield': 0.5428571428571429, 'crowbar': 0.14285714285714285, 'whip': 0.14285714285714285}","{'cape': 0.8771, 'trousers': 0.0271, 'pants': 0.0271, 'boots': 0.0271, 'shield': 0.0271, 'crowbar': 0.0071, 'whip': 0.0071}"
56,0,trousers,Is the item you are thinking of a weapon?,No.,"[{'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}]","{'trousers': 5.0, 'camisole': 5.0, 'cloak': 5.0, 'robe': 5.0}","{'trousers': 0.25, 'camisole': 0.25, 'cloak': 0.25, 'robe': 0.25}"
56,1,trousers,Is the item you are thinking of a piece of clothing?,Yes.,"[{'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}, {'trousers', 'camisole', 'cloak', 'robe'}]","{'trousers': 5.0, 'camisole': 5.0, 'cloak': 5.0, 'robe': 5.0}","{'trousers': 0.25, 'camisole': 0.25, 'cloak': 0.25, 'robe': 0.25}"
56,2,trousers,Is the item you are thinking of worn on the upper body?,No.,"[{'trousers', 'cloak', 'robe', 'camisole'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers'}, {'trousers'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers'}, {'trousers'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers'}, {'trousers'}, {'trousers', 'robe'}, {'trousers'}, {'trousers'}]","{'trousers': 13.5, 'cloak': 2.0, 'robe': 2.5, 'camisole': 2.0}","{'trousers': 0.675, 'cloak': 0.1, 'robe': 0.125, 'camisole': 0.1}"
56,3,trousers,Is the item you are thinking of worn on the lower body?,Yes.,"[{'trousers', 'cloak', 'robe', 'camisole'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers'}]","{'trousers': 6.5, 'cloak': 4.5, 'robe': 4.5, 'camisole': 4.5}","{'trousers': 0.325, 'cloak': 0.225, 'robe': 0.225, 'camisole': 0.225}"
56,4,trousers,Is the item you are thinking of a pair of trousers?,Yes! That's correct.,"[{'trousers', 'cloak', 'robe', 'camisole'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers'}, {'trousers'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers', 'cloak', 'robe', 'camisole'}, {'trousers'}, {'trousers'}, {'trousers'}]","{'trousers': 11.0, 'cloak': 3.0, 'robe': 3.0, 'camisole': 3.0}","{'trousers': 0.55, 'cloak': 0.15, 'robe': 0.15, 'camisole': 0.15}"
57,0,grenade,Is your item worn on the body?,No.,"[{'revolver', 'stone', 'grenade', 'axe'}, {'revolver', 'stone', 'grenade', 'axe'}, {'revolver', 'stone', 'grenade', 'axe'}, {'revolver', 'stone', 'grenade', 'axe'}, {'revolver', 'stone', 'grenade', 'axe'}, {'revolver', 'stone', 'grenade', 'axe'}, {'revolver', 'stone', 'grenade', 'axe'}, {'revolver', 'stone', 'grenade', 'axe'}, {'revolver', 'stone', 'grenade', 'axe'}, {'revolver', 'stone', 'grenade', 'axe'}, {'revolver', 'stone', 'grenade', 'axe'}, {'revolver', 'stone', 'grenade', 'axe'}, {'revolver', 'stone', 'grenade', 'axe'}, {'revolver', 'stone', 'grenade', 'axe'}, {'revolver', 'stone', 'grenade', 'axe'}, {'revolver', 'stone', 'grenade', 'axe'}, {'revolver', 'stone', 'grenade', 'axe'}, {'revolver', 'stone', 'grenade', 'axe'}, {'revolver', 'stone', 'grenade', 'axe'}, {'revolver', 'stone', 'grenade', 'axe'}]","{'revolver': 5.0, 'stone': 5.0, 'grenade': 5.0, 'axe': 5.0}","{'revolver': 0.25, 'stone': 0.25, 'grenade': 0.25, 'axe': 0.25}"
57,1,grenade,Is your item a weapon?,Yes.,"[{'revolver', 'grenade', 'axe'}, {'revolver', 'grenade', 'axe'}, {'revolver', 'grenade', 'axe'}, {'revolver', 'grenade', 'axe'}, {'revolver', 'grenade', 'axe'}, {'revolver', 'grenade', 'axe'}, {'revolver', 'grenade', 'axe'}, {'revolver', 'grenade', 'axe'}, {'revolver', 'grenade', 'axe'}, {'revolver', 'grenade', 'axe'}, {'revolver', 'grenade', 'axe'}, {'revolver', 'grenade', 'axe'}, {'revolver', 'grenade', 'axe'}, {'revolver', 'grenade', 'axe'}, {'revolver', 'grenade', 'axe'}, {'revolver', 'grenade', 'axe'}, {'revolver', 'grenade', 'axe'}, {'revolver', 'grenade', 'axe'}, {'revolver', 'grenade', 'axe'}, {'revolver', 'grenade', 'axe'}]","{'revolver': 6.666666666666664, 'grenade': 6.666666666666664, 'axe': 6.666666666666664}","{'revolver': 0.3333, 'grenade': 0.3333, 'axe': 0.3333}"
57,2,grenade,Is your item a grenade?,Yes! That's correct.,"[{'revolver', 'stone', 'grenade', 'axe'}, {'revolver', 'stone', 'grenade', 'axe'}, {'grenade'}, {'grenade'}, {'grenade'}, {'grenade'}, {'grenade'}, {'grenade'}, {'revolver', 'stone', 'grenade', 'axe'}, {'revolver', 'stone', 'grenade', 'axe'}, {'grenade'}, {'grenade'}, {'grenade'}, {'grenade'}, {'grenade'}, {'grenade'}, {'grenade'}, {'grenade'}, {'grenade'}, {'grenade'}]","{'revolver': 1.0, 'stone': 1.0, 'grenade': 17.0, 'axe': 1.0}","{'revolver': 0.05, 'stone': 0.05, 'grenade': 0.85, 'axe': 0.05}"
58,0,spear,Is the item you have in mind a piece of clothing?,No.,"[{'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}]","{'catapult': 5.0, 'spear': 5.0, 'cannon': 5.0, 'stick': 5.0}","{'catapult': 0.25, 'spear': 0.25, 'cannon': 0.25, 'stick': 0.25}"
58,1,spear,Is the item you have in mind a weapon?,Yes.,"[{'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon'}, {'catapult', 'spear', 'cannon'}, {'catapult', 'spear', 'cannon'}, {'catapult', 'spear', 'cannon'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon'}, {'catapult', 'spear', 'cannon'}, {'catapult', 'spear', 'cannon', 'stick'}]","{'catapult': 5.833333333333333, 'spear': 5.833333333333333, 'cannon': 5.833333333333333, 'stick': 2.5}","{'catapult': 0.2917, 'spear': 0.2917, 'cannon': 0.2917, 'stick': 0.125}"
58,2,spear,Is the item you have in mind a melee weapon?,Yes.,"[{'spear', 'stick'}, {'spear', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'spear', 'stick'}, {'spear', 'stick'}, {'spear', 'stick'}, {'spear', 'stick'}, {'spear', 'stick'}, {'spear', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'spear', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'spear', 'stick'}, {'spear', 'stick'}, {'spear', 'stick'}, {'spear', 'stick'}, {'spear'}, {'spear', 'stick'}, {'spear', 'stick'}, {'spear', 'stick'}]","{'spear': 9.75, 'stick': 8.75, 'catapult': 0.75, 'cannon': 0.75}","{'spear': 0.4875, 'stick': 0.4375, 'catapult': 0.0375, 'cannon': 0.0375}"
58,3,spear,Is the item you have in mind a stick?,No.,"[{'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}]",{'spear': 20.0},{'spear': 1.0}
58,4,spear,Is the item you have in mind a spear?,Yes! That's correct.,"[{'catapult', 'spear', 'cannon', 'stick'}, {'spear'}, {'spear'}, {'spear'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'spear'}, {'spear'}, {'spear'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'spear'}, {'catapult', 'spear', 'cannon', 'stick'}, {'spear'}, {'catapult', 'spear', 'cannon', 'stick'}, {'catapult', 'spear', 'cannon', 'stick'}, {'spear'}, {'catapult', 'spear', 'cannon', 'stick'}]","{'catapult': 2.75, 'spear': 11.75, 'cannon': 2.75, 'stick': 2.75}","{'catapult': 0.1375, 'spear': 0.5875, 'cannon': 0.1375, 'stick': 0.1375}"
59,0,missile,Is the item you have a piece of clothing?,No.,"[{'bomb', 'missile', 'rocket', 'stone'}, {'bomb', 'missile', 'rocket', 'stone'}, {'bomb', 'missile', 'rocket', 'stone'}, {'bomb', 'missile', 'rocket', 'stone'}, {'bomb', 'missile', 'rocket', 'stone'}, {'bomb', 'missile', 'rocket', 'stone'}, {'bomb', 'missile', 'rocket', 'stone'}, {'bomb', 'missile', 'rocket', 'stone'}, {'bomb', 'missile', 'rocket', 'stone'}, {'bomb', 'missile', 'rocket', 'stone'}, {'bomb', 'missile', 'rocket', 'stone'}, {'bomb', 'missile', 'rocket', 'stone'}, {'bomb', 'missile', 'rocket', 'stone'}, {'bomb', 'missile', 'rocket', 'stone'}, {'bomb', 'missile', 'rocket', 'stone'}, {'bomb', 'missile', 'rocket', 'stone'}, {'bomb', 'missile', 'rocket', 'stone'}, {'bomb', 'missile', 'rocket', 'stone'}, {'bomb', 'missile', 'rocket', 'stone'}, {'bomb', 'missile', 'rocket', 'stone'}]","{'bomb': 5.0, 'missile': 5.0, 'rocket': 5.0, 'stone': 5.0}","{'bomb': 0.25, 'missile': 0.25, 'rocket': 0.25, 'stone': 0.25}"
59,1,missile,Is the item you have a weapon?,Yes.,"[{'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}]","{'bomb': 6.666666666666664, 'missile': 6.666666666666664, 'rocket': 6.666666666666664}","{'bomb': 0.3333, 'missile': 0.3333, 'rocket': 0.3333}"
59,2,missile,Is the item you have explosive?,Yes.,"[{'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb'}, {'bomb'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}, {'bomb', 'missile', 'rocket'}]","{'bomb': 7.9999999999999964, 'missile': 5.999999999999998, 'rocket': 5.999999999999998}","{'bomb': 0.4, 'missile': 0.3, 'rocket': 0.3}"
59,3,missile,Is the item you have a bomb?,No.,"[{'rocket', 'stone', 'bomb', 'missile'}, {'missile', 'rocket'}, {'rocket', 'stone', 'bomb', 'missile'}, {'rocket', 'stone', 'bomb', 'missile'}, {'missile', 'rocket'}, {'missile', 'rocket'}, {'missile', 'rocket'}, {'missile', 'rocket'}, {'missile', 'rocket'}, {'rocket', 'stone', 'bomb', 'missile'}, {'missile', 'rocket'}, {'missile', 'rocket'}, {'missile', 'rocket'}, {'missile', 'rocket'}, {'missile', 'rocket'}, {'missile', 'rocket'}, {'missile', 'rocket'}, {'missile', 'rocket'}, {'rocket'}, {'missile', 'rocket'}]","{'rocket': 9.5, 'stone': 1.0, 'bomb': 1.0, 'missile': 8.5}","{'rocket': 0.475, 'stone': 0.05, 'bomb': 0.05, 'missile': 0.425}"
59,4,missile,Is the item you have a missile?,Yes! That's correct.,"[{'missile'}, {'missile'}, {'missile'}, {'missile'}, {'missile'}, {'missile'}, {'missile'}, {'rocket', 'stone', 'bomb', 'missile'}, {'rocket', 'stone', 'bomb', 'missile'}, {'missile'}, {'missile'}, {'missile'}, {'rocket', 'stone', 'bomb', 'missile'}, {'rocket', 'stone', 'bomb', 'missile'}, {'missile'}, {'missile'}, {'missile'}, {'rocket', 'stone', 'bomb', 'missile'}, {'missile'}, {'rocket', 'stone', 'bomb', 'missile'}]","{'missile': 15.5, 'rocket': 1.5, 'stone': 1.5, 'bomb': 1.5}","{'missile': 0.775, 'rocket': 0.075, 'stone': 0.075, 'bomb': 0.075}"
60,0,swimsuit,Is your item a piece of clothing?,Yes.,"[{'swimsuit', 'jacket', 'cloak', 'cape'}, {'swimsuit', 'jacket', 'cloak', 'cape'}, {'swimsuit', 'jacket', 'cloak', 'cape'}, {'swimsuit', 'jacket', 'cloak', 'cape'}, {'swimsuit', 'jacket', 'cloak', 'cape'}, {'swimsuit', 'jacket', 'cloak', 'cape'}, {'swimsuit', 'jacket', 'cloak', 'cape'}, {'swimsuit', 'jacket', 'cloak', 'cape'}, {'swimsuit', 'jacket', 'cloak', 'cape'}, {'swimsuit', 'jacket', 'cloak', 'cape'}, {'swimsuit', 'jacket', 'cloak', 'cape'}, {'swimsuit', 'jacket', 'cloak', 'cape'}, {'swimsuit', 'jacket', 'cloak', 'cape'}, {'swimsuit', 'jacket', 'cloak', 'cape'}, {'swimsuit', 'jacket', 'cloak', 'cape'}, {'swimsuit', 'jacket', 'cloak', 'cape'}, {'swimsuit', 'jacket', 'cloak', 'cape'}, {'swimsuit', 'jacket', 'cloak', 'cape'}, {'swimsuit', 'jacket', 'cloak', 'cape'}, {'swimsuit', 'jacket', 'cloak', 'cape'}]","{'swimsuit': 5.0, 'jacket': 5.0, 'cloak': 5.0, 'cape': 5.0}","{'swimsuit': 0.25, 'jacket': 0.25, 'cloak': 0.25, 'cape': 0.25}"
60,1,swimsuit,Is your item worn mainly in cold weather?,No.,"[{'swimsuit', 'cape'}, {'swimsuit'}, {'swimsuit', 'cape'}, {'swimsuit', 'cape'}, {'swimsuit', 'cape'}, {'swimsuit', 'cape'}, {'swimsuit'}, {'swimsuit', 'cape'}, {'swimsuit', 'cape'}, {'swimsuit', 'cape'}, {'swimsuit', 'cape'}, {'swimsuit', 'cape'}, {'swimsuit', 'cape'}, {'swimsuit', 'cape'}, {'swimsuit'}, {'jacket', 'cloak', 'swimsuit', 'cape'}, {'swimsuit', 'cape'}, {'swimsuit', 'cape'}, {'swimsuit', 'cape'}, {'swimsuit'}]","{'swimsuit': 11.75, 'cape': 7.75, 'jacket': 0.25, 'cloak': 0.25}","{'swimsuit': 0.5875, 'cape': 0.3875, 'jacket': 0.0125, 'cloak': 0.0125}"
60,2,swimsuit,Is your item typically worn in warm weather?,Yes.,"[{'jacket', 'cloak', 'swimsuit', 'cape'}, {'jacket', 'cloak', 'swimsuit', 'cape'}, {'swimsuit', 'cape'}, {'swimsuit', 'cape'}, {'jacket', 'cloak', 'swimsuit', 'cape'}, {'jacket', 'cloak', 'swimsuit', 'cape'}, {'jacket', 'cloak', 'swimsuit', 'cape'}, {'swimsuit'}, {'swimsuit'}, {'jacket', 'cloak', 'swimsuit', 'cape'}, {'swimsuit'}, {'jacket', 'cloak', 'swimsuit', 'cape'}, {'jacket', 'cloak', 'swimsuit', 'cape'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}]","{'jacket': 2.0, 'cloak': 2.0, 'swimsuit': 13.0, 'cape': 3.0}","{'jacket': 0.1, 'cloak': 0.1, 'swimsuit': 0.65, 'cape': 0.15}"
